offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,tonic,is_major,numeral,chord_tonality
14.0,0.0,0.0,0.444444,0.0,0.111111,0.222222,0.0,0.0,0.0,0.222222,0.0,0.0,D,False,I,Minor
14.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,False,V+7,Dominant seventh
15.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,D,False,I,Minor
15.5,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,D,False,VII,Major
15.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,True,V7,Dominant seventh
16.0,0.0,0.0,0.333333,0.0,0.333333,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0,F,True,I,Major
16.5,0.0,0.0,0.333333,0.0,0.333333,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0,F,True,VI,Minor
16.75,0.0,0.0,0.333333,0.0,0.166667,0.166667,0.0,0.166667,0.0,0.0,0.166667,0.0,F,True,#IVdim,Diminished
17.0,0.0,0.0,0.363636,0.0,0.272727,0.0,0.0,0.181818,0.0,0.0,0.181818,0.0,F,True,V,Major
17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,True,I,Major
18.0,0.0,0.0,0.333333,0.0,0.0,0.166667,0.0,0.0,0.0,0.5,0.0,0.0,F,True,V7,Dominant seventh
18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,True,I,Major
18.5,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.0,0.5,0.0,0.0,F,True,V7,Dominant seventh
19.0,0.0,0.0,0.181818,0.0,0.0,0.272727,0.0,0.0,0.0,0.545455,0.0,0.0,F,True,I,Major
19.5,0.0,0.166667,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0,0.5,0.0,0.0,F,True,VIIdim7,Diminished seventh
19.75,0.0,0.166667,0.0,0.0,0.0,0.166667,0.0,0.166667,0.0,0.5,0.0,0.0,F,True,I,Major
20.0,0.0,0.0,0.5,0.0,0.0,0.166667,0.0,0.0,0.0,0.333333,0.0,0.0,B-,True,I,Major
20.5,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,B-,True,VI,Minor
20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B-,True,#IVdim,Diminished
21.0,0.0,0.0,0.444444,0.0,0.0,0.333333,0.0,0.0,0.0,0.222222,0.0,0.0,B-,True,V,Major
21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B-,True,I,Major
22.0,0.0,0.0,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,B-,True,V7,Dominant seventh
22.25,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,B-,True,I,Major
22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B-,True,V,Major
23.0,0.0,0.0,0.4,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,B-,True,I,Major
24.0,0.0,0.0,0.333333,0.0,0.291667,0.041667,0.0,0.166667,0.0,0.0,0.166667,0.0,D,False,IIdim7,Half-diminished seventh
25.0,0.0,0.0,0.363636,0.0,0.272727,0.0,0.0,0.181818,0.0,0.0,0.181818,0.0,D,False,I,Minor
26.0,0.0,0.0,0.272727,0.0,0.0,0.227273,0.0,0.0,0.0,0.5,0.0,0.0,D,False,IIdim7,Half-diminished seventh
27.0,0.0,0.058824,0.117647,0.0,0.058824,0.176471,0.0,0.058824,0.0,0.529412,0.0,0.0,D,False,I,Minor
27.75,0.0,0.166667,0.0,0.0,0.0,0.166667,0.0,0.166667,0.0,0.5,0.0,0.0,D,False,III,Major
28.0,0.0,0.0,0.5,0.0,0.0,0.166667,0.0,0.0,0.0,0.333333,0.0,0.0,D,False,I,Minor
28.5,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,D,False,V+7,Dominant seventh
29.0,0.444444,0.0,0.0,0.0,0.222222,0.0,0.0,0.222222,0.0,0.0,0.111111,0.0,D,False,I,Minor
30.0,0.111111,0.0,0.0,0.0,0.0,0.611111,0.0,0.055556,0.0,0.222222,0.0,0.0,D,False,IIdim7,Half-diminished seventh
31.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.1,0.0,0.2,0.0,0.1,D,False,I,Minor
31.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,False,III,Major
32.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,D,False,I,Minor
32.5,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.3,0.0,0.1,0.0,0.0,D,False,V+7,Dominant seventh
33.0,0.37037,0.0,0.0,0.0,0.148148,0.111111,0.0,0.222222,0.0,0.111111,0.037037,0.0,D,False,I,Minor
34.75,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,D,False,VIIdim7,Diminished seventh
35.0,0.263158,0.0,0.0,0.0,0.052632,0.263158,0.0,0.157895,0.0,0.236842,0.026316,0.0,D,False,I,Minor
36.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,False,IV,Minor
37.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,D,False,I,Minor
37.5,0.166667,0.0,0.0,0.166667,0.0,0.5,0.0,0.0,0.0,0.166667,0.0,0.0,D,False,IV,Minor
38.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,D,False,I,Minor
38.5,0.125,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,D,False,V+7,Dominant seventh
39.0,0.225,0.0,0.125,0.0,0.05,0.2,0.0,0.1,0.0,0.0,0.3,0.0,D,False,I,Minor
41.0,0.25,0.0,0.125,0.0,0.0,0.375,0.0,0.0,0.0,0.125,0.125,0.0,D,False,IIdim7,Half-diminished seventh
42.0,0.181818,0.0,0.090909,0.090909,0.0,0.363636,0.0,0.0,0.0,0.181818,0.090909,0.0,D,False,I,Minor
42.75,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,D,False,V+7,Dominant seventh
43.0,0.159091,0.0,0.204545,0.0,0.0,0.318182,0.0,0.0,0.0,0.045455,0.272727,0.0,D,False,I,Minor
45.0,0.0,0.0,0.444444,0.0,0.0,0.111111,0.0,0.0,0.0,0.0,0.444444,0.0,D,False,IIdim7,Half-diminished seventh
46.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.2,0.0,D,False,I,Minor
46.75,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.2,0.0,D,False,V+7,Dominant seventh
47.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.2,0.0,D,False,I,Minor
47.5,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,D,False,VII,Major
47.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,True,V7,Dominant seventh
48.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0,F,True,I,Major
48.5,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0,F,True,VI,Minor
48.75,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.4,0.0,F,True,#IVdim,Diminished
49.0,0.0,0.0,0.333333,0.0,0.0,0.222222,0.0,0.0,0.0,0.444444,0.0,0.0,F,True,V,Major
49.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,True,I,Major
50.0,0.0,0.0,0.166667,0.0,0.333333,0.0,0.0,0.166667,0.0,0.0,0.333333,0.0,F,True,V7,Dominant seventh
50.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,True,I,Major
50.5,0.0,0.0,0.166667,0.0,0.166667,0.166667,0.0,0.25,0.0,0.0,0.25,0.0,F,True,V7,Dominant seventh
51.0,0.0,0.0,0.166667,0.0,0.5,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0,F,True,I,Major
51.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,F,True,VIIdim7,Diminished seventh
51.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,True,I,Major
52.0,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0,0.0,0.0,0.666667,0.0,0.0,B-,True,I,Major
52.5,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0,0.0,0.0,0.666667,0.0,0.0,B-,True,VI,Minor
52.75,0.0,0.0,0.166667,0.0,0.0,0.333333,0.0,0.0,0.0,0.166667,0.333333,0.0,B-,True,#IVdim,Diminished
53.0,0.0,0.0,0.235294,0.0,0.0,0.235294,0.0,0.0,0.0,0.529412,0.0,0.0,B-,True,V,Major
53.75,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.6,0.0,0.0,B-,True,I,Major
54.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,B-,True,V7,Dominant seventh
54.25,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0,B-,True,I,Major
54.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B-,True,V,Major
55.0,0.0,0.05,0.0,0.0,0.175,0.025,0.0,0.2,0.0,0.5,0.0,0.05,B-,True,I,Major
56.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,D,False,IIdim7,Half-diminished seventh
57.0,0.0,0.0,0.416667,0.0,0.0,0.25,0.0,0.0,0.0,0.333333,0.0,0.0,D,False,I,Minor
58.0,0.0,0.0,0.166667,0.0,0.25,0.083333,0.0,0.208333,0.0,0.0,0.291667,0.0,D,False,IIdim7,Half-diminished seventh
59.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.2,0.0,D,False,I,Minor
59.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,False,III,Major
60.0,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0,0.0,0.0,0.666667,0.0,0.0,D,False,I,Minor
60.5,0.0,0.0,0.166667,0.0,0.0,0.25,0.0,0.0,0.0,0.416667,0.166667,0.0,D,False,V+7,Dominant seventh
61.0,0.0,0.0,0.181818,0.0,0.0,0.227273,0.0,0.045455,0.0,0.545455,0.0,0.0,D,False,I,Minor
62.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.666667,0.0,0.0,D,False,IIdim7,Half-diminished seventh
63.0,0.0,0.1,0.0,0.0,0.233333,0.0,0.0,0.1,0.0,0.566667,0.0,0.0,D,False,I,Minor
63.75,0.0,0.166667,0.0,0.0,0.0,0.166667,0.0,0.166667,0.0,0.5,0.0,0.0,D,False,III,Major
64.0,0.0,0.0,0.5,0.0,0.0,0.166667,0.0,0.0,0.0,0.333333,0.0,0.0,D,False,I,Minor
64.5,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,D,False,V+7,Dominant seventh
65.0,0.0,0.0,0.333333,0.0,0.066667,0.333333,0.0,0.0,0.0,0.266667,0.0,0.0,D,False,I,Minor
66.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,False,VIIdim7,Diminished seventh
67.0,0.0,0.058824,0.352941,0.0,0.014706,0.220588,0.0,0.058824,0.0,0.235294,0.058824,0.0,D,False,I,Minor
68.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,False,IV,Minor
69.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.0,0.333333,0.0,0.0,D,False,I,Minor
69.5,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,D,False,IV,Minor
70.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,D,False,I,Minor
70.5,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,D,False,V+7,Dominant seventh
71.0,0.0,0.0,0.347826,0.0,0.0,0.217391,0.0,0.086957,0.0,0.304348,0.043478,0.0,D,False,I,Minor
73.0,0.0,0.0,0.421053,0.0,0.052632,0.052632,0.0,0.263158,0.0,0.0,0.210526,0.0,D,False,IIdim7,Half-diminished seventh
74.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,D,False,I,Minor
74.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,False,III,Major
74.5,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,D,False,I,Minor
74.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,False,V+7,Dominant seventh
75.0,0.0,0.117647,0.294118,0.0,0.117647,0.117647,0.0,0.0,0.0,0.352941,0.0,0.0,D,False,I,Minor
77.0,0.0,0.0,0.444444,0.0,0.0,0.333333,0.0,0.0,0.0,0.222222,0.0,0.0,D,False,IIdim7,Half-diminished seventh
78.0,0.0,0.0,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,D,False,I,Minor
78.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,False,III,Major
78.5,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,D,False,I,Minor
78.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,False,V+7,Dominant seventh
79.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,D,False,I,Minor
79.5,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,D,False,VII,Major
79.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,True,V7,Dominant seventh
80.0,0.0,0.0,0.333333,0.0,0.333333,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0,F,True,I,Major
80.5,0.0,0.0,0.333333,0.0,0.333333,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0,F,True,VI,Minor
80.75,0.0,0.0,0.333333,0.0,0.166667,0.166667,0.0,0.166667,0.0,0.0,0.166667,0.0,F,True,#IVdim,Diminished
81.0,0.0,0.0,0.363636,0.0,0.272727,0.0,0.0,0.181818,0.0,0.0,0.181818,0.0,F,True,V,Major
81.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,True,I,Major
82.0,0.0,0.0,0.333333,0.0,0.0,0.166667,0.0,0.0,0.0,0.5,0.0,0.0,F,True,V7,Dominant seventh
82.25,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0,F,True,I,Major
82.75,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0,F,True,V,Major
83.0,0.0,0.0,0.181818,0.0,0.0,0.272727,0.0,0.0,0.0,0.545455,0.0,0.0,F,True,I,Major
83.5,0.0,0.166667,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0,0.5,0.0,0.0,F,True,VIIdim7,Diminished seventh
83.75,0.0,0.166667,0.0,0.0,0.0,0.166667,0.0,0.166667,0.0,0.5,0.0,0.0,F,True,I,Major
84.0,0.0,0.0,0.5,0.0,0.0,0.166667,0.0,0.0,0.0,0.333333,0.0,0.0,B-,True,I,Major
84.5,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,B-,True,VI,Minor
84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B-,True,#IVdim,Diminished
85.0,0.0,0.0,0.444444,0.0,0.0,0.333333,0.0,0.0,0.0,0.222222,0.0,0.0,B-,True,V,Major
85.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B-,True,I,Major
86.0,0.0,0.0,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,B-,True,V7,Dominant seventh
86.5,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,B-,True,I,Major
86.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B-,True,V,Major
87.0,0.0,0.0,0.4,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,B-,True,I,Major
88.0,0.0,0.0,0.333333,0.0,0.291667,0.041667,0.0,0.166667,0.0,0.0,0.166667,0.0,D,False,IIdim7,Half-diminished seventh
89.0,0.0,0.0,0.363636,0.0,0.272727,0.0,0.0,0.181818,0.0,0.0,0.181818,0.0,D,False,I,Minor
90.0,0.0,0.0,0.272727,0.0,0.0,0.227273,0.0,0.0,0.0,0.5,0.0,0.0,D,False,IIdim7,Half-diminished seventh
91.0,0.0,0.058824,0.117647,0.0,0.058824,0.176471,0.0,0.058824,0.0,0.529412,0.0,0.0,D,False,I,Minor
91.75,0.0,0.166667,0.0,0.0,0.0,0.166667,0.0,0.166667,0.0,0.5,0.0,0.0,D,False,III,Major
92.0,0.0,0.0,0.5,0.0,0.0,0.166667,0.0,0.0,0.0,0.333333,0.0,0.0,D,False,I,Minor
92.5,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,D,False,V+7,Dominant seventh
93.0,0.444444,0.0,0.0,0.0,0.222222,0.0,0.0,0.222222,0.0,0.0,0.111111,0.0,D,False,I,Minor
94.0,0.111111,0.0,0.0,0.0,0.0,0.611111,0.0,0.055556,0.0,0.222222,0.0,0.0,D,False,IIdim7,Half-diminished seventh
95.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.1,0.0,0.2,0.0,0.1,D,False,I,Minor
95.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,False,III,Major
96.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,D,False,I,Minor
96.5,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.3,0.0,0.1,0.0,0.0,D,False,V+7,Dominant seventh
97.0,0.37037,0.0,0.0,0.0,0.148148,0.111111,0.0,0.222222,0.0,0.111111,0.037037,0.0,D,False,I,Minor
98.75,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,D,False,VIIdim7,Diminished seventh
99.0,0.4,0.0,0.0,0.0,0.066667,0.133333,0.0,0.333333,0.0,0.066667,0.0,0.0,D,False,I,Minor
99.75,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,D,False,VIIdim7,Diminished seventh
100.0,0.111111,0.0,0.0,0.0,0.0,0.444444,0.0,0.0,0.0,0.444444,0.0,0.0,D,False,I,Minor
100.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,False,IV,Minor
101.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,D,False,I,Minor
101.5,0.166667,0.0,0.0,0.166667,0.0,0.5,0.0,0.0,0.0,0.166667,0.0,0.0,D,False,IV,Minor
102.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,D,False,I,Minor
102.5,0.125,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,D,False,V+,Major
103.0,0.225,0.0,0.125,0.0,0.05,0.2,0.0,0.1,0.0,0.0,0.3,0.0,D,True,I,Major
105.0,0.25,0.0,0.125,0.0,0.0,0.375,0.0,0.0,0.0,0.125,0.125,0.0,D,True,#IVdim,Diminished
106.0,0.181818,0.0,0.090909,0.090909,0.0,0.363636,0.0,0.0,0.0,0.181818,0.090909,0.0,D,True,I,Major
106.75,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,D,True,V7,Dominant seventh
107.0,0.159091,0.0,0.204545,0.0,0.0,0.318182,0.0,0.0,0.0,0.045455,0.272727,0.0,D,True,I,Major
109.0,0.0,0.0,0.444444,0.0,0.0,0.111111,0.0,0.0,0.0,0.0,0.444444,0.0,D,True,#IVdim,Diminished
110.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.2,0.0,D,True,I,Major
110.5,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,D,True,V7,Dominant seventh
111.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.2,0.0,D,True,I,Major
111.5,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,D,True,II7,Minor seventh
111.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,True,V7,Dominant seventh
112.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0,G,True,I,Major
112.5,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0,G,True,VI,Minor
112.75,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.4,0.0,G,True,#IVdim,Diminished
113.0,0.0,0.0,0.333333,0.0,0.0,0.222222,0.0,0.0,0.0,0.444444,0.0,0.0,G,True,V,Major
113.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,True,I,Major
114.0,0.0,0.0,0.166667,0.0,0.333333,0.0,0.0,0.166667,0.0,0.0,0.333333,0.0,G,True,V7,Dominant seventh
114.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,True,I,Major
114.5,0.0,0.0,0.166667,0.0,0.166667,0.166667,0.0,0.25,0.0,0.0,0.25,0.0,G,True,V7,Dominant seventh
115.0,0.0,0.0,0.166667,0.0,0.5,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0,G,True,I,Major
115.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,G,True,VI,Minor
115.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,True,#IVdim,Diminished
116.0,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0,0.0,0.0,0.666667,0.0,0.0,D,True,I,Major
116.5,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0,0.0,0.0,0.666667,0.0,0.0,D,True,VI,Minor
116.75,0.0,0.0,0.166667,0.0,0.0,0.333333,0.0,0.0,0.0,0.166667,0.333333,0.0,D,True,#IVdim,Diminished
117.0,0.0,0.0,0.235294,0.0,0.0,0.235294,0.0,0.0,0.0,0.529412,0.0,0.0,D,True,V,Major
117.75,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.6,0.0,0.0,D,True,I,Major
118.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,D,True,V7,Dominant seventh
118.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,True,I,Major
118.5,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0,D,True,V7,Dominant seventh
119.0,0.0,0.05,0.0,0.0,0.175,0.025,0.0,0.2,0.0,0.5,0.0,0.05,D,True,I,Major
120.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,D,True,#IVdim,Diminished
121.0,0.0,0.0,0.416667,0.0,0.0,0.25,0.0,0.0,0.0,0.333333,0.0,0.0,D,True,I,Major
122.0,0.0,0.0,0.166667,0.0,0.25,0.083333,0.0,0.208333,0.0,0.0,0.291667,0.0,D,True,#IVdim,Diminished
123.0,0.0,0.0,0.25,0.0,0.1875,0.0625,0.0,0.125,0.0,0.25,0.125,0.0,D,True,I,Major
124.5,0.0,0.0,0.166667,0.0,0.0,0.25,0.0,0.0,0.0,0.416667,0.166667,0.0,D,True,V7,Dominant seventh
125.0,0.0,0.0,0.181818,0.0,0.0,0.227273,0.0,0.045455,0.0,0.545455,0.0,0.0,D,True,I,Major
