offset,tonic,key,numeral
597,Eb,m,I
600,Eb,m,I
603,Eb,m,VI
604,Eb,m,?
605,Eb,m,IV
608,Eb,m,VI
611,Eb,m,IV
614,Eb,m,VI
617,Eb,m,IV
620,Eb,m,I+
623,Eb,m,I+
626,Eb,m,I+
629,Eb,m,?
635,Eb,m,I+
641,Eb,m,?
647,Eb,m,I+
650,Eb,m,I+
653,Eb,m,?
659,Eb,m,V+7
671,Eb,m,I
677,Eb,m,I
678,Eb,m,I
681,Eb,m,I
683,Eb,m,V+7
684,Eb,m,V+7
686,Eb,m,V+7
687,Eb,m,V+7
690,Eb,m,V+7
693,Eb,m,V+7
695,Eb,m,I
707,Eb,m,V+7
709,Eb,m,V+7
710,Eb,m,V+
713,Eb,m,?
728,Eb,M,I
730,Eb,M,V
731,Eb,M,I
734,Eb,M,I
737,Eb,M,#IIdim7
743,Eb,M,I
749,Eb,M,VIIdim
755,Eb,M,I
761,Eb,M,#IIdim7
767,Eb,M,I
773,Eb,M,VIIdim
776,Eb,M,V7
779,Eb,M,I
785,Eb,M,V7
791,Eb,M,I
800,Eb,M,VIIdim
803,Eb,M,VIIdim
809,Eb,M,V
815,Eb,M,V7
817,Eb,M,?
818,Eb,M,V
821,Eb,M,V
824,Eb,M,V
827,Eb,M,V7
829,Eb,M,V
830,Eb,M,V7
831,Eb,M,V7
832,Eb,M,?
833,Eb,m,?
835,Eb,M,?
836,Eb,m,?
838,Eb,M,?
839,Eb,M,V
841,Eb,M,?
846.75,Eb,M,I
847,Eb,M,V7
847.75,Eb,M,V7
848,Eb,M,I
851,Eb,M,I
851.25,Eb,M,V7
852,Eb,M,V7
854,Eb,M,I
864,Eb,m,?
864.75,Eb,M,V7
865,Eb,M,I
866,Eb,M,I
