offset,tonic,key,numeral
278.5,Bb,M,I
279,Bb,M,V7
281,Bb,M,I
282,Bb,M,VIIdim
282.5,Bb,M,I
283,Bb,M,V7
285,Bb,M,I
286,Bb,M,VIIdim
286.5,Bb,M,I
287.5,Bb,M,I
291,Bb,M,V7
292,Bb,M,?
293,Bb,M,VI
295,Bb,M,IV
297,Bb,M,V7
299,Bb,M,I
301,Bb,M,I
