offset,tonic,key,numeral
92.5,Ab,M,V7
94,Ab,M,?
95.5,Ab,M,I
96.5,Ab,M,IV
96.6667,Ab,M,IV
96.8333,Ab,M,I
97,Ab,M,?
97.5,Ab,M,?
98,Ab,M,I
98.5,Ab,M,IV
99,Ab,M,I
99.5,Ab,M,I
100,Ab,M,V7
101.5,Ab,M,I
103,Ab,M,?
104,Ab,m,VI
104.5,Ab,M,V7
105,Ab,m,?
105.5,Ab,M,V
105.667,Ab,M,V7
106,Ab,M,V
106.5,Ab,M,V
107.5,Ab,M,V7
108,Ab,M,I
108.5,Ab,M,V7
109,Ab,M,I
110.333,Ab,m,?
110.5,Ab,M,V7
111,Ab,M,IV
111.5,Ab,M,V
112,Ab,M,IV
113.5,Ab,M,V7
115,Ab,M,?
116.5,Ab,M,?
117.5,Ab,M,V7
118,Ab,M,I
118.25,Ab,M,IV
118.375,Ab,M,IV
118.5,Ab,M,V
119,Ab,M,V7
119.5,Ab,M,I
120,Ab,M,IV
121,Ab,M,V7
121.5,Ab,M,V7
122.5,Ab,M,I
123,Ab,M,IV
124,Ab,M,V7
124.5,Ab,M,V7
125.5,Ab,M,I
126,Ab,M,?
126.5,Ab,M,V7
128.5,Ab,M,I
129,Ab,M,V7
130,Ab,M,I
131.5,Ab,M,V7
133,Ab,M,V7
134.5,Ab,M,I
136,Ab,m,?
138.75,Ab,M,V
139,Ab,M,V7
142,Ab,M,I
143.5,Ab,M,V7
145,Ab,M,V7
146.5,Ab,M,V7
147,Ab,M,I
147.75,Ab,M,V7
148,Ab,m,?
149.25,Ab,M,V
149.5,Ab,M,V
149.75,Ab,M,?
150.5,Ab,M,VIIdim
151,Ab,M,I
151.5,Ab,M,V
152,Ab,M,V7
152.5,Ab,M,I
153,Ab,m,I
155,Ab,m,V+7
155.25,Ab,m,I
155.5,Ab,m,V+
156,Ab,m,V+
156.5,Ab,m,I
157,Ab,m,IV
157.5,Ab,m,V+
158,Ab,m,IV
158.5,Ab,m,V+
160,Ab,m,I
161.5,Ab,m,V+
162.5,Ab,m,VI
163,Ab,m,V+
164,Ab,m,VI
164.5,Ab,m,V+
165.5,Ab,m,?
170,Ab,m,?
170.167,Ab,m,V+
170.333,Ab,m,?
170.5,Ab,m,V+
171.5,Ab,m,V+7
172,Ab,m,I+
173,Ab,m,I+
173.25,Ab,m,I+
173.5,Ab,m,VIIdim
174,Ab,m,V+7
174.5,Ab,m,I+
175,Ab,m,IV+
175.5,Ab,m,I+
176.5,Ab,m,V+
178,Ab,m,I+
179.5,Ab,m,IIdim
181,Ab,m,V+
181.5,Ab,m,?
182,Ab,m,V+7
182.5,Ab,m,V+
183,Ab,m,V+
184,Ab,m,V+7
184.5,Ab,m,I+
185,Ab,m,V+
185.5,Ab,m,I+
186.5,Ab,m,V+7
187,Ab,m,V+7
188,Ab,m,V+7
188.5,Ab,m,IV+
189.5,Ab,m,V+7
189.75,Ab,m,IV+
190,Ab,m,?
190.25,Ab,m,V+
191.5,Ab,m,?
193,Ab,m,?
194,Ab,m,V+7
194.5,Ab,m,I+
194.75,Ab,m,IV+
195,Ab,m,V+
195.5,Ab,m,V+7
196,Ab,m,I+
196.5,Ab,m,IV+
197.25,Ab,m,?
197.5,Ab,m,V+7
198,Ab,m,V+7
199,Ab,m,I+
199.5,Ab,m,?
201,Ab,m,V+7
202,Ab,m,I+
202.5,Ab,m,IV+
203,Ab,m,V+
203.5,Ab,m,V+7
208,Ab,m,I
209.5,Ab,m,I
210,Ab,m,I
213,Ab,m,V+
214,Ab,M,I
214.5,Ab,M,IV
215,Ab,M,?
215.5,Ab,M,V
216,Ab,M,V
216.5,Ab,M,V
217,Ab,M,I
217.5,Ab,M,IV
217.75,Ab,M,IVaug
218,Ab,M,?
218.25,Ab,M,V
218.5,Ab,M,V7
219,Ab,M,V7
220,Ab,M,I
220.5,Ab,M,IV
221.5,Ab,M,?
222,Ab,M,V
223,Ab,M,?
223.5,Ab,m,?
224,Ab,M,?
224.25,Ab,M,?
224.5,Ab,M,V
226,Ab,M,V7
227.5,Ab,M,VIIdim7
231.5,Ab,M,V
232,Ab,M,I
233.5,Ab,M,VIIdim7
234.5,Ab,M,V7
235,Ab,M,I
236.5,Ab,M,VIIdim7
237.5,Ab,M,V7
238,Ab,M,I
241,Ab,M,?
242.5,Ab,M,V7
244,Ab,M,V7
245.5,Ab,M,I
246.5,Ab,M,V7
247,Ab,M,I
248,Ab,M,V7
249,Ab,M,I
253,Ab,M,I
