offset,tonic,key,numeral
382.5,Ab,M,V
383.5,Ab,M,I
384,Ab,M,bVI
384.5,Ab,M,V
385,Ab,M,V7
386,Ab,M,IV
386.5,Ab,M,?
387,Ab,M,I
388,Ab,M,V7
388.5,Ab,M,V7
389,Ab,M,?
389.5,Ab,M,I
390,Ab,M,V7
393,Ab,M,I
399.5,Ab,M,V
400.5,Ab,M,I
402,Ab,M,I
405,Ab,M,V7
406.5,Ab,M,V7
408,Ab,M,V7
411,Ab,M,?
411.5,Ab,M,?
412.5,Ab,M,?
413.5,Ab,M,?
414,Ab,m,?
414.5,Ab,m,?
415.5,Ab,m,?
416.5,Ab,m,?
417,Ab,M,V
418.5,Ab,M,?
420,Ab,M,V
422.5,Ab,M,V7
423,Ab,M,I
429,Ab,M,V7
435,Ab,M,I
435.5,Ab,M,V
436,Ab,M,VI
437,Ab,M,V7
437.5,Ab,M,VI
438,Ab,M,V
438.5,Ab,M,V
439,Ab,M,V
439.5,Ab,M,V7
441,Ab,M,V7
444,Ab,M,I
444.5,Ab,M,I
445,Ab,m,?
445.5,Ab,M,VI
446,Ab,M,V
446.5,Ab,M,I
447,Ab,M,V7
448.5,Ab,M,V7
450,Ab,M,V7
451.25,Ab,M,V7
451.5,Ab,M,V7
452.75,Ab,M,V7
453,Ab,M,V7
453.5,Ab,M,V7
459,Ab,M,V7
464.5,Ab,M,V7
465,Ab,M,V
466.5,Ab,M,V7
468,Ab,M,V
468.5,Ab,M,V
469,Ab,m,?
469.5,Ab,M,?
470,Ab,M,V7
470.5,Ab,M,I
471,Ab,M,?
471.5,Ab,M,V7
474,Ab,m,?
477,Ab,M,V7
478,Ab,M,?
480,Ab,M,?
481.5,Ab,M,?
482.5,Ab,m,?
483,Ab,M,V7
486,Ab,M,V7
487.5,Ab,M,V7
488.5,Ab,M,V7
489,Ab,M,I
490.5,Ab,M,V7
491.75,Ab,M,V
492,Ab,M,I
493.5,Ab,M,V7
495,Ab,M,V7
496.5,Ab,M,IV
497,Ab,M,?
498,Ab,M,I
498.5,Ab,M,I
499.5,Ab,M,V7
500,Ab,M,VI
501,Ab,M,I
502.5,Ab,M,V7
504,Ab,M,I
504.5,Ab,M,V
506,Ab,M,V7
507,Ab,M,I
508.5,Ab,M,V7
510,Ab,M,I
511.5,Ab,M,V
513,Ab,M,I
517.5,Ab,M,IV
519,Ab,m,?
525,Ab,M,I
525.5,Ab,M,V7
526.5,Ab,M,I
528,Ab,M,VI
528.5,Ab,M,?
529.5,Ab,m,?
530,Ab,M,?
531,Ab,M,I
531.5,Ab,M,?
532,Ab,M,I
532.5,Ab,M,V
533.5,Ab,M,V
535.5,Ab,M,V
536.5,Ab,M,V
538,Ab,M,?
543,Ab,M,?
549,Ab,M,?
550.5,Ab,M,V
552,Ab,M,?
553.5,Ab,M,V7
555,Ab,M,?
556.5,Ab,M,III
558,Ab,M,?
559.5,Ab,M,?
561,Ab,M,?
562.5,Ab,M,V
564,Ab,M,V
566.5,Ab,M,?
567,Ab,M,?
567.5,Ab,M,V7
573,Ab,M,I
575.5,Ab,M,VIIdim
576,Ab,m,?
577.5,Ab,M,V7
578.5,Ab,M,I
579,Ab,M,V
580.5,Ab,M,V7
582,Ab,M,V
585,Ab,M,I
586.5,Ab,M,V7
588,Ab,M,V7
589.5,Ab,M,V7
591,Ab,M,I
592.5,Ab,M,I
596.5,Ab,M,V
597,Ab,M,V7
600.5,Ab,M,V7
602,Ab,M,V7
603,Ab,M,I
604.5,Ab,M,IV
605.25,Ab,M,IV
606,Ab,M,V7
607.5,Ab,M,V
613.5,Ab,M,V7
615,Ab,M,V7
619.5,Ab,M,V7
621,Ab,M,I
626.75,Ab,M,V7
627,Ab,M,IV
631.5,Ab,M,IV
632,Ab,M,V
633,Ab,M,V
635,Ab,M,V7
636,Ab,M,I
636.75,Ab,M,I
637.5,Ab,M,V7
639,Ab,M,I
639.5,Ab,M,?
640.5,Ab,M,?
641,Ab,M,V
641.75,Ab,M,V7
642,Ab,M,I
643.5,Ab,M,V7
644.75,Ab,M,V7
651,Ab,M,V7
657,Ab,M,IV
660.5,Ab,M,V7
662,Ab,M,?
663,Ab,M,?
664.5,Ab,M,?
666,Ab,M,V
667.5,Ab,M,V7
669,Ab,M,?
670.5,Ab,M,?
672,Ab,M,?
675,Ab,M,?
681,Ab,M,V
682.5,Ab,M,V7
684,Ab,M,V
685.5,Ab,M,V7
687,Ab,M,VIIdim
687.75,Ab,M,I
688,Ab,M,?
688.25,Ab,M,V
688.5,Ab,M,VI
689,Ab,M,?
689.25,Ab,m,?
689.5,Ab,M,IV
690,Ab,M,V7
690.75,Ab,M,I
691,Ab,M,IV
691.5,Ab,M,V7
692.25,Ab,M,I
692.5,Ab,m,?
693,Ab,M,V7
696.75,Ab,M,I
