offset,tonic,key,numeral
678,Eb,M,I
681,Eb,M,I
684,Eb,M,V7
685,Eb,M,VIIdim7
686,Eb,M,V7
687,Eb,M,I
690,Eb,M,I
693,Eb,M,I
696,Eb,M,V7
697,Eb,M,VIIdim7
698,Eb,M,V7
703,Eb,M,V7
704,Eb,M,VIIdim7
705,Eb,M,IV
707,Eb,M,?
708,Eb,M,V7
710,Eb,M,V7
711,Eb,M,IV
713,Eb,m,?
714,Eb,M,V7
717,Eb,m,?
719,Eb,M,VIIdim
720,Eb,M,I
721,Eb,M,I
723,Eb,M,V7
726,Eb,M,I
729,Eb,M,V7
731,Eb,M,VIIdim
732,Eb,M,I
734,Eb,M,I
735,Eb,M,V7
737,Eb,M,V7
738,Eb,M,?
739,Eb,M,I
741,Eb,M,VIIdim
742,Eb,M,VIIdim
744,Eb,M,I
746,Eb,M,I
747,Eb,M,V7
749,Eb,M,V7
750,Eb,M,?
751,Eb,M,I
753,Eb,M,V7
755,Eb,M,V7
756,Eb,M,I
758,Eb,M,I
759,Eb,M,VI
761,Eb,M,V
765,Eb,M,V7
766,Eb,M,V
767,Eb,M,V7
768,Eb,m,?
769,Eb,M,V7
770,Eb,m,?
770.5,Eb,M,I
771,Eb,M,IV
772,Eb,M,IV
773,Eb,M,?
776,Eb,M,?
777,Eb,M,I
778,Eb,M,V7
779,Eb,M,I
780,Eb,M,V7
781,Eb,M,IV
782,Eb,M,V7
783,Eb,M,IV
784,Eb,m,?
785,Eb,M,VIIdim
786,Eb,M,V
787,Eb,M,I
788,Eb,M,I
789,Eb,M,I
790,Eb,m,?
791,Eb,M,VIIdim
793,Eb,M,V7
794,Eb,M,V7
795,Eb,m,?
797,Eb,M,V7
799,Eb,M,I
800,Eb,M,I
801,Eb,M,V7
803,Eb,M,V7
804,Eb,M,I
806,Eb,m,?
807,Eb,M,IV
809,Eb,M,VIIdim
810,Eb,M,I
812,Eb,M,VI
813,Eb,M,VIIdim
815,Eb,M,VIIdim
816,Eb,M,I
817,Eb,M,I
818,Eb,M,I
819,Eb,M,VIIdim
821,Eb,M,VIIdim
822,Eb,M,I
823,Eb,M,I
824,Eb,M,I
825,Eb,M,V7
828,Eb,M,I
