offset,tonic,key,numeral
379.5,C,m,V+7
380.5,C,M,I
381,C,M,I
381.5,C,m,V+7
382,C,M,I
382.5,C,M,I
383,C,m,V+7
383.5,C,M,I
384,C,M,I
384.5,C,m,V+7
385,C,M,I
385.5,C,M,I
386,C,m,V+7
386.5,C,M,I
387,C,m,V+7
387.5,C,m,V+
388,C,m,V+7
388.5,C,m,V+
389,C,m,V+7
389.5,C,M,I
391,C,M,I
